  0.205791120000000       0.205790215532000       0.205789311064000     
  0.205788406596000       0.205787502128000       0.205786597660000     
  0.205785693192000       0.205784788724000       0.205783884256000     
  0.205782979788000       0.205782075320000       0.205781170852000     
  0.205780266384000       0.205779361916000       0.205778457448000     
  0.205777552980000       0.205776648512000       0.205775744044000     
  0.205774839576000       0.205773935108000       0.205773030640000     
  0.205772126172000       0.205771221704000       0.205770317236000     
  0.205769412768000       0.205768508300000       0.205767603831999     
  0.205766699363999       0.205765794895999       0.205764890427999     
  0.205763985959999       0.205763081491999       0.205762177023999     
  0.205761272555999       0.205760368087999       0.205759463619999     
  0.205758559151999       0.205757654683999       0.205756750215999     
  0.205755845747999       0.205754941279999       0.205754036811999     
  0.205753132343999       0.205752227875999       0.205751323407999     
  0.205750418939999       0.205749514471999       0.205748610003999     
  0.205747705535999       0.205746801067999       0.205745896599999     
  0.205744992131999       0.205744087663999       0.205743183195999     
  0.205742278727999       0.205741374259999       0.205740469791999     
  0.205739565323999       0.205738660855999       0.205737756387999     
  0.205736851919999       0.205735947451999       0.205735042983999     
  0.205734138515999       0.205733234047999       0.205732329579999     
  0.205731425111999       0.205730520643999       0.205729616175999     
  0.205728711707999       0.205727807239999       0.205726902771999     
  0.205725998303999       0.205725093835999       0.205724189367999     
  0.205723284899999       0.205722380431999       0.205721475963998     
  0.205720571495998       0.205719667027998       0.205718762559998     
  0.205717858091998       0.205716953623998       0.205716049155998     
  0.205715144687998       0.205714240219998       0.205713335751998     
  0.205712431283998       0.205711526815998       0.205710622347998     
  0.205709717879998       0.205708813411998       0.205707908943998     
  0.205707004475998       0.205706100007998       0.205705195539998     
  0.205704291071998       0.205703386603998       0.205702482135998     
  0.205701577667998       0.205700673199998       0.205699768731998     
  0.205698864263998       0.205697959795998       0.205697055327998     
  0.205696150859998       0.205695246391998       0.205694341923998     
  0.205693437455998       0.205692532987998       0.205691628519998     
  0.205690724051998       0.205689819583998       0.205688915115998     
  0.205688010647998       0.205687106179998       0.205686201711998     
  0.205685297243998       0.205684392775998       0.205683488307998     
  0.205682583839998       0.205681679371998       0.205680774903998     
  0.205679870435998       0.205678965967998       0.205678061499998     
  0.205677157031998       0.205676252563997       0.205675348095997     
  0.205674443627997       0.205673539159997       0.205672634691997     
  0.205671730223997       0.205670825755997       0.205669921287997     
  0.205669016819997       0.205668112351997       0.205667207883997     
  0.205666303415997       0.205665398947997       0.205664494479997     
  0.205663590011997       0.205662685543997       0.205661781075997     
  0.205660876607997       0.205659972139997       0.205659067671997     
  0.205658163203997       0.205657258735997       0.205656354267997     
  0.205655449799997       0.205654545331997       0.205653640863997     
  0.205652736395997       0.205651831927997       0.205650927459997     
  0.205650022991997       0.205649118523997       0.205648214055997     
  0.205647309587997       0.205646405119997       0.205645500651997     
  0.205644596183997       0.205643691715997       0.205642787247997     
  0.205641882779997       0.205640978311997       0.205640073843997     
